,Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
217,"$68,284 /yr (est.)",68284.0,Information Technology Generalist 1,0,1,0,"Commonwealth of PA
3.3","Allegheny, PA",3.3,0,235,10000+ Employees,1788,Government,State & Regional Agencies,Government & Public Administration,Unknown / Non-Applicable,3.1,3.5,2.8,2.7,3.4,2023-05-22 02:39:49.075257,yr
218,"$70,000 /yr (est.)",70000.0,IT Desktop Support Analyst,3,1,1,"Sony Pictures Entertainment, Inc.
3.9","Culver City, CA",3.9,0,34,5001 to 10000 Employees,1989,Subsidiary or Business Segment,Film Production,Media & Communication,$5 to $10 billion (USD),3.2,3.6,3.8,3.3,3.8,2023-05-22 02:39:52.842836,yr
219,"$57,500 /yr (est.)",57500.0,IT Support Specialist,1,1,0,"Atelier Ten
4.2","New York, NY",4.2,0,33,201 to 500 Employees,1990,Company - Private,Construction,"Construction, Repair & Maintenance Services",Unknown / Non-Applicable,3.7,3.4,3.8,3.5,3.7,2023-05-22 02:39:56.601278,yr
220,"$51,292 /yr (est.)",51292.0,IT Help Desk Technician,0,1,-1,"Brivo
4.4","Bethesda, MD",4.4,0,24,51 to 200 Employees,1999,Company - Private,Enterprise Software & Network Solutions,Information Technology,$25 to $100 million (USD),4.3,4.2,4.5,4.3,4.5,2023-05-22 02:40:00.728747,yr
222,$30.00 /hr (est.),62400.0,Help Desk Specialist level 2,3,1,0,"Mantek Solutions
5.0","Commerce, CA",5.0,0,50,1 to 50 Employees,1973,Company - Private,HR Consulting,Human Resources & Staffing,Unknown / Non-Applicable,4.8,5.0,4.8,5.0,4.8,2023-05-22 02:40:12.239248,hr
223,"$6,102 /mo (est.)",73224.0,IT Systems Specialist I,0,1,0,"South Orange County Community College District
3.9","Mission Viejo, CA",3.9,0,-1,-1,-1,-1,-1,-1,-1,3.2,4.1,3.7,3.2,3.7,2023-05-22 02:40:16.117548,mo
225,"$70,630 /yr (est.)",70630.0,Desktop Support Technician,-1,-1,-1,"Yum! Brands
4.1","Irvine, CA",4.1,0,26,10000+ Employees,1997,Company - Public,Restaurants & Cafes,Restaurants & Food Service,$10+ billion (USD),3.9,3.7,4.3,3.8,4.2,2023-05-22 02:40:25.616096,yr
227,$26.00 /hr (est.),54080.0,Help Desk Technician,2,2,1,"Parasol Alliance
4.1","McLean, VA",4.1,0,8,51 to 200 Employees,2015,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.9,4.1,4.4,4.1,4.2,2023-05-22 02:40:36.235679,hr
228,"$67,500 /yr (est.)",67500.0,"Associate Engineer, End User Support",0,2,0,"Man Group
4.3","New York, NY",4.3,0,240,1001 to 5000 Employees,1783,Company - Public,Investment & Asset Management,Financial Services,$25 to $100 million (USD),4.0,3.7,4.3,3.9,4.0,2023-05-22 02:40:39.805451,yr
229,"$56,534 /yr (est.)",56534.0,Quality Assurance Analyst,0,1,-1,"Dee's Solutions
5.0","Rockwall, TX",5.0,0,-1,-1,-1,-1,-1,-1,-1,4.0,5.0,5.0,5.0,5.0,2023-05-22 02:40:43.155032,yr
230,$27.50 /hr (est.),57200.0,Service Desk IT Support Specialist,3,1,1,"Hanger, Inc.
3.5",Remote,3.5,1,162,5001 to 10000 Employees,1861,Company - Private,Health Care Services & Hospitals,Healthcare,$1 to $5 billion (USD),3.4,3.3,3.5,3.2,3.5,2023-05-22 02:40:46.979051,hr
233,"$63,473 /yr (est.)",63473.0,Associate Web App Engineer,0,1,0,"Hyperspace Ventures
4.2","Durham, NC",4.2,0,6,1 to 50 Employees,2017,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.5,4.0,4.7,4.5,4.5,2023-05-22 02:41:10.055401,yr
235,$27.50 /hr (est.),57200.0,Help Desk Specialist Level 1,3,1,0,"Mantek Solutions
5.0","Commerce, CA",5.0,0,50,1 to 50 Employees,1973,Company - Private,HR Consulting,Human Resources & Staffing,Unknown / Non-Applicable,4.8,5.0,4.8,5.0,4.8,2023-05-22 02:41:17.600035,hr
236,$22.50 /hr (est.),46800.0,Junior Software Tester,1,2,0,DataGenix Corporation,"Riverside, CA",-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-22 02:41:21.416400,hr
238,"$49,211 /yr (est.)",49211.0,IT Assistant: Level 1,0,1,0,"The City University of New York (CUNY)
3.8","New York, NY",3.8,0,176,10000+ Employees,1847,College / University,Colleges & Universities,Education,$1 to $5 billion (USD),3.3,3.5,3.8,3.3,3.7,2023-05-22 02:41:32.623673,yr
239,"$68,284 /yr (est.)",68284.0,Information Technology Generalist 1,0,1,0,"Commonwealth of PA
3.3","Allegheny, PA",3.3,0,235,10000+ Employees,1788,Government,State & Regional Agencies,Government & Public Administration,Unknown / Non-Applicable,3.1,3.5,2.8,2.7,3.4,2023-05-22 02:41:36.363957,yr
240,"$46,250 /yr (est.)",46250.0,Service Desk Analyst,2,2,0,"Indigo IT
3.9",Remote,3.9,1,22,51 to 200 Employees,2001,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.9,4.1,4.0,3.8,3.8,2023-05-22 02:41:40.174450,yr
241,"$101,500 /yr (est.)",101500.0,Software Development Engineer in Test,2,1,-1,"WEX Inc.
3.7",Remote,3.7,1,40,1001 to 5000 Employees,1983,Company - Public,Investment & Asset Management,Financial Services,$1 to $5 billion (USD),3.5,3.4,3.6,3.3,3.8,2023-05-22 02:41:44.262839,yr
242,$27.50 /hr (est.),57200.0,Service Desk IT Support Specialist,3,1,1,"Hanger, Inc.
3.5",Remote,3.5,1,162,5001 to 10000 Employees,1861,Company - Private,Health Care Services & Hospitals,Healthcare,$1 to $5 billion (USD),3.4,3.3,3.5,3.2,3.5,2023-05-22 02:41:47.865440,hr
243,"$73,500 /yr (est.)",73500.0,Computing Support Analyst 1,0,1,1,"Stanford University
4.3","Redwood City, CA",4.3,0,132,10000+ Employees,1891,College / University,Colleges & Universities,Education,$10+ billion (USD),4.2,3.6,4.1,3.8,3.8,2023-05-22 02:41:51.574549,yr
244,"$70,000 /yr (est.)",70000.0,IT Desktop Support Analyst,3,1,1,"Sony Pictures Entertainment, Inc.
3.9","Culver City, CA",3.9,0,34,5001 to 10000 Employees,1989,Subsidiary or Business Segment,Film Production,Media & Communication,$5 to $10 billion (USD),3.2,3.6,3.8,3.3,3.8,2023-05-22 02:41:55.481876,yr
246,"$51,292 /yr (est.)",51292.0,IT Help Desk Technician,0,1,-1,"Brivo
4.4","Bethesda, MD",4.4,0,24,51 to 200 Employees,1999,Company - Private,Enterprise Software & Network Solutions,Information Technology,$25 to $100 million (USD),4.3,4.2,4.5,4.3,4.5,2023-05-22 02:42:03.816905,yr
248,"$81,703 /yr (est.)",81703.0,Software Quality Assurance Analyst,3,2,1,"Proton.ai
4.2","Boston, MA",4.2,0,5,1 to 50 Employees,2018,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,3.9,4.4,3.9,3.7,4.1,2023-05-22 02:42:12.703384,yr
249,$30.00 /hr (est.),62400.0,Help Desk Specialist level 2,3,1,0,"Mantek Solutions
5.0","Commerce, CA",5.0,0,50,1 to 50 Employees,1973,Company - Private,HR Consulting,Human Resources & Staffing,Unknown / Non-Applicable,4.8,5.0,4.8,5.0,4.8,2023-05-22 02:42:16.419892,hr
250,"$67,500 /yr (est.)",67500.0,"Associate Engineer, End User Support",0,2,0,"Man Group
4.3","New York, NY",4.3,0,240,1001 to 5000 Employees,1783,Company - Public,Investment & Asset Management,Financial Services,$25 to $100 million (USD),4.0,3.7,4.3,3.9,4.0,2023-05-22 02:42:20.099406,yr
251,"$57,500 /yr (est.)",57500.0,IT Support Specialist,1,1,0,"Atelier Ten
4.2","New York, NY",4.2,0,33,201 to 500 Employees,1990,Company - Private,Construction,"Construction, Repair & Maintenance Services",Unknown / Non-Applicable,3.7,3.4,3.8,3.5,3.7,2023-05-22 02:42:23.591265,yr
253,"$74,500 /yr (est.)",74500.0,Front End Developer,5,1,-1,ARwall,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-22 02:42:32.314790,yr
254,$26.00 /hr (est.),54080.0,Help Desk Technician,2,2,1,"Parasol Alliance
4.1","McLean, VA",4.1,0,8,51 to 200 Employees,2015,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.9,4.1,4.4,4.1,4.2,2023-05-22 02:42:39.272586,hr
255,"$92,180 /yr (est.)",92180.0,QA Engineer - Remote,2,1,1,"Genome
3.8","New York, NY",3.8,0,-1,-1,-1,-1,-1,-1,-1,3.9,3.2,3.9,3.4,3.2,2023-05-22 02:42:42.622458,yr
256,"$95,217 /yr (est.)",95217.0,"Software Development Engineer, Test (SDET)",5,1,-1,"Intelsat
4.1","Chicago, IL",4.1,0,19,1001 to 5000 Employees,2004,Company - Public,Telecommunications Services,Telecommunications,Unknown / Non-Applicable,4.0,4.2,4.1,3.9,4.0,2023-05-22 02:42:47.492309,yr
257,"$96,000 /yr (est.)",96000.0,End User Support Analyst,0,2,-1,"Morrison & Foerster
4.0","New York, NY",4.0,0,140,1001 to 5000 Employees,1883,Private Practice / Firm,Legal,Legal,$1 to $5 billion (USD),3.9,4.2,4.0,3.7,3.4,2023-05-22 02:42:51.245691,yr
258,"$6,102 /mo (est.)",73224.0,IT Systems Specialist I,0,1,0,"South Orange County Community College District
3.9","Mission Viejo, CA",3.9,0,-1,-1,-1,-1,-1,-1,-1,3.2,4.1,3.7,3.2,3.7,2023-05-22 02:42:55.323194,mo
259,"$51,921 /yr (est.)",51921.0,Help Desk Specialist,0,2,1,"The EDH Global
4.0","Washington, DC",4.0,0,-1,-1,-1,-1,-1,-1,-1,4.0,2.0,3.5,3.5,3.0,2023-05-22 02:43:00.219675,yr
260,"$71,500 /yr (est.)",71500.0,"IT Support Admin, I",0,1,1,"Synopsys
4.1","Mountain View, CA",4.1,0,-1,-1,-1,-1,-1,-1,-1,3.9,3.8,4.1,3.8,4.0,2023-05-22 02:43:05.147139,yr
262,"$63,473 /yr (est.)",63473.0,Associate Web App Engineer,0,1,0,"Hyperspace Ventures
4.2","Durham, NC",4.2,0,6,1 to 50 Employees,2017,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.5,4.0,4.7,4.5,4.5,2023-05-22 02:43:25.193958,yr
263,"$63,473 /yr (est.)",63473.0,Associate Web App Engineer,-1,-1,-1,"Hyperspace Ventures
4.2","Durham, NC",4.2,0,6,1 to 50 Employees,2017,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.5,4.0,4.7,4.5,4.5,2023-05-22 02:43:27.867087,yr
265,$27.50 /hr (est.),57200.0,Help Desk Specialist Level 1,3,1,0,"Mantek Solutions
5.0","Commerce, CA",5.0,0,50,1 to 50 Employees,1973,Company - Private,HR Consulting,Human Resources & Staffing,Unknown / Non-Applicable,4.8,5.0,4.8,5.0,4.8,2023-05-22 02:43:33.917710,hr
267,"$49,211 /yr (est.)",49211.0,IT Assistant: Level 1,0,1,0,"The City University of New York (CUNY)
3.8","New York, NY",3.8,0,176,10000+ Employees,1847,College / University,Colleges & Universities,Education,$1 to $5 billion (USD),3.3,3.5,3.8,3.3,3.7,2023-05-22 02:43:43.186539,yr
268,"$101,500 /yr (est.)",101500.0,Software Development Engineer in Test,2,1,-1,"WEX Inc.
3.7",Remote,3.7,1,40,1001 to 5000 Employees,1983,Company - Public,Investment & Asset Management,Financial Services,$1 to $5 billion (USD),3.5,3.4,3.6,3.3,3.8,2023-05-22 02:43:47.155673,yr
269,"$68,284 /yr (est.)",68284.0,Information Technology Generalist 1,0,1,0,"Commonwealth of PA
3.3","Allegheny, PA",3.3,0,235,10000+ Employees,1788,Government,State & Regional Agencies,Government & Public Administration,Unknown / Non-Applicable,3.1,3.5,2.8,2.7,3.4,2023-05-22 02:43:50.867128,yr
270,"$46,250 /yr (est.)",46250.0,Service Desk Analyst,2,2,0,"Indigo IT
3.9",Remote,3.9,1,22,51 to 200 Employees,2001,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.9,4.1,4.0,3.8,3.8,2023-05-22 02:43:54.663905,yr
271,$27.50 /hr (est.),57200.0,Service Desk IT Support Specialist,3,1,1,"Hanger, Inc.
3.5",Remote,3.5,1,162,5001 to 10000 Employees,1861,Company - Private,Health Care Services & Hospitals,Healthcare,$1 to $5 billion (USD),3.4,3.3,3.5,3.2,3.5,2023-05-22 02:43:58.692009,hr
272,"$70,000 /yr (est.)",70000.0,IT Desktop Support Analyst,3,1,1,"Sony Pictures Entertainment, Inc.
3.9","Culver City, CA",3.9,0,34,5001 to 10000 Employees,1989,Subsidiary or Business Segment,Film Production,Media & Communication,$5 to $10 billion (USD),3.2,3.6,3.8,3.3,3.8,2023-05-22 02:44:02.516545,yr
273,"$73,500 /yr (est.)",73500.0,Computing Support Analyst 1,0,1,1,"Stanford University
4.3","Redwood City, CA",4.3,0,132,10000+ Employees,1891,College / University,Colleges & Universities,Education,$10+ billion (USD),4.2,3.6,4.1,3.8,3.8,2023-05-22 02:44:06.541711,yr
275,"$81,703 /yr (est.)",81703.0,Software Quality Assurance Analyst,3,2,1,"Proton.ai
4.2","Boston, MA",4.2,0,5,1 to 50 Employees,2018,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,3.9,4.4,3.9,3.7,4.1,2023-05-22 02:44:16.090029,yr
276,"$51,292 /yr (est.)",51292.0,IT Help Desk Technician,0,1,-1,"Brivo
4.4","Bethesda, MD",4.4,0,24,51 to 200 Employees,1999,Company - Private,Enterprise Software & Network Solutions,Information Technology,$25 to $100 million (USD),4.3,4.2,4.5,4.3,4.5,2023-05-22 02:44:19.938538,yr
278,"$57,500 /yr (est.)",57500.0,IT Support Specialist,1,1,0,"Atelier Ten
4.2","New York, NY",4.2,0,33,201 to 500 Employees,1990,Company - Private,Construction,"Construction, Repair & Maintenance Services",Unknown / Non-Applicable,3.7,3.4,3.8,3.5,3.7,2023-05-22 02:44:29.029115,yr
279,"$67,500 /yr (est.)",67500.0,"Associate Engineer, End User Support",0,2,0,"Man Group
4.3","New York, NY",4.3,0,240,1001 to 5000 Employees,1783,Company - Public,Investment & Asset Management,Financial Services,$25 to $100 million (USD),4.0,3.7,4.3,3.9,4.0,2023-05-22 02:44:32.793622,yr
280,$30.00 /hr (est.),62400.0,Help Desk Specialist level 2,3,1,0,"Mantek Solutions
5.0","Commerce, CA",5.0,0,50,1 to 50 Employees,1973,Company - Private,HR Consulting,Human Resources & Staffing,Unknown / Non-Applicable,4.8,5.0,4.8,5.0,4.8,2023-05-22 02:44:36.807483,hr
282,"$74,500 /yr (est.)",74500.0,Front End Developer,5,1,-1,ARwall,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-22 02:44:45.313869,yr
283,"$92,180 /yr (est.)",92180.0,QA Engineer - Remote,2,1,1,"Genome
3.8","New York, NY",3.8,0,-1,-1,-1,-1,-1,-1,-1,3.9,3.2,3.9,3.4,3.2,2023-05-22 02:44:52.093363,yr
284,"$95,217 /yr (est.)",95217.0,"Software Development Engineer, Test (SDET)",5,1,-1,"Intelsat
4.1","Chicago, IL",4.1,0,19,1001 to 5000 Employees,2004,Company - Public,Telecommunications Services,Telecommunications,Unknown / Non-Applicable,4.0,4.2,4.1,3.9,4.0,2023-05-22 02:44:56.604420,yr
285,$26.00 /hr (est.),54080.0,Help Desk Technician,2,2,1,"Parasol Alliance
4.1","McLean, VA",4.1,0,8,51 to 200 Employees,2015,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.9,4.1,4.4,4.1,4.2,2023-05-22 02:45:01.269674,hr
286,"$71,500 /yr (est.)",71500.0,"IT Support Admin, I",0,1,1,"Synopsys
4.1","Mountain View, CA",4.1,0,-1,-1,-1,-1,-1,-1,-1,3.9,3.8,4.1,3.8,4.0,2023-05-22 02:45:05.034322,yr
287,"$6,102 /mo (est.)",73224.0,IT Systems Specialist I,0,1,0,"South Orange County Community College District
3.9","Mission Viejo, CA",3.9,0,-1,-1,-1,-1,-1,-1,-1,3.2,4.1,3.7,3.2,3.7,2023-05-22 02:45:10.059680,mo
288,"$96,000 /yr (est.)",96000.0,End User Support Analyst,0,2,-1,"Morrison & Foerster
4.0","New York, NY",4.0,0,140,1001 to 5000 Employees,1883,Private Practice / Firm,Legal,Legal,$1 to $5 billion (USD),3.9,4.2,4.0,3.7,3.4,2023-05-22 02:45:14.816225,yr
291,"$63,473 /yr (est.)",63473.0,Associate Web App Engineer,0,1,0,"Hyperspace Ventures
4.2","Durham, NC",4.2,0,6,1 to 50 Employees,2017,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.5,4.0,4.7,4.5,4.5,2023-05-22 02:45:41.904459,yr
292,$22.50 /hr (est.),46800.0,Junior Software Tester,1,2,0,DataGenix Corporation,"Riverside, CA",-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-22 02:45:45.513055,hr
293,$27.50 /hr (est.),57200.0,Help Desk Specialist Level 1,3,1,0,"Mantek Solutions
5.0","Commerce, CA",5.0,0,50,1 to 50 Employees,1973,Company - Private,HR Consulting,Human Resources & Staffing,Unknown / Non-Applicable,4.8,5.0,4.8,5.0,4.8,2023-05-22 02:45:52.516322,hr
295,"$49,211 /yr (est.)",49211.0,IT Assistant: Level 1,0,1,0,"The City University of New York (CUNY)
3.8","New York, NY",3.8,0,176,10000+ Employees,1847,College / University,Colleges & Universities,Education,$1 to $5 billion (USD),3.3,3.5,3.8,3.3,3.7,2023-05-22 02:46:01.258927,yr
297,"$46,250 /yr (est.)",46250.0,Service Desk Analyst,2,2,0,"Indigo IT
3.9",Remote,3.9,1,22,51 to 200 Employees,2001,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.9,4.1,4.0,3.8,3.8,2023-05-22 02:46:10.307645,yr
298,$27.50 /hr (est.),57200.0,Service Desk IT Support Specialist,3,1,1,"Hanger, Inc.
3.5",Remote,3.5,1,162,5001 to 10000 Employees,1861,Company - Private,Health Care Services & Hospitals,Healthcare,$1 to $5 billion (USD),3.4,3.3,3.5,3.2,3.5,2023-05-22 02:46:14.536382,hr
299,"$101,500 /yr (est.)",101500.0,Software Development Engineer in Test,2,1,-1,"WEX Inc.
3.7",Remote,3.7,1,40,1001 to 5000 Employees,1983,Company - Public,Investment & Asset Management,Financial Services,$1 to $5 billion (USD),3.5,3.4,3.6,3.3,3.8,2023-05-22 02:46:18.670315,yr
300,"$73,500 /yr (est.)",73500.0,Computing Support Analyst 1,0,1,1,"Stanford University
4.3","Redwood City, CA",4.3,0,132,10000+ Employees,1891,College / University,Colleges & Universities,Education,$10+ billion (USD),4.2,3.6,4.1,3.8,3.8,2023-05-22 02:46:22.357872,yr
301,"$68,284 /yr (est.)",68284.0,Information Technology Generalist 1,0,1,0,"Commonwealth of PA
3.3","Allegheny, PA",3.3,0,235,10000+ Employees,1788,Government,State & Regional Agencies,Government & Public Administration,Unknown / Non-Applicable,3.1,3.5,2.8,2.7,3.4,2023-05-22 02:46:26.231095,yr
302,"$51,292 /yr (est.)",51292.0,IT Help Desk Technician,0,1,-1,"Brivo
4.4","Bethesda, MD",4.4,0,24,51 to 200 Employees,1999,Company - Private,Enterprise Software & Network Solutions,Information Technology,$25 to $100 million (USD),4.3,4.2,4.5,4.3,4.5,2023-05-22 02:46:30.086147,yr
304,"$70,000 /yr (est.)",70000.0,IT Desktop Support Analyst,3,1,1,"Sony Pictures Entertainment, Inc.
3.9","Culver City, CA",3.9,0,34,5001 to 10000 Employees,1989,Subsidiary or Business Segment,Film Production,Media & Communication,$5 to $10 billion (USD),3.2,3.6,3.8,3.3,3.8,2023-05-22 02:46:39.154531,yr
305,"$81,703 /yr (est.)",81703.0,Software Quality Assurance Analyst,3,2,1,"Proton.ai
4.2","Boston, MA",4.2,0,5,1 to 50 Employees,2018,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,3.9,4.4,3.9,3.7,4.1,2023-05-22 02:46:43.095424,yr
306,"$74,500 /yr (est.)",74500.0,Front End Developer,5,1,-1,ARwall,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-22 02:46:47.547701,yr
307,$26.00 /hr (est.),54080.0,Help Desk Technician,2,2,1,"Parasol Alliance
4.1","McLean, VA",4.1,0,8,51 to 200 Employees,2015,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.9,4.1,4.4,4.1,4.2,2023-05-22 02:46:54.472483,hr
309,"$92,180 /yr (est.)",92180.0,QA Engineer - Remote,2,1,1,"Genome
3.8","New York, NY",3.8,0,-1,-1,-1,-1,-1,-1,-1,3.9,3.2,3.9,3.4,3.2,2023-05-22 02:47:02.501111,yr
310,"$71,500 /yr (est.)",71500.0,"IT Support Admin, I",0,1,1,"Synopsys
4.1","Mountain View, CA",4.1,0,-1,-1,-1,-1,-1,-1,-1,3.9,3.8,4.1,3.8,4.0,2023-05-22 02:47:06.527029,yr
311,"$51,921 /yr (est.)",51921.0,Help Desk Specialist,0,2,1,"The EDH Global
4.0","Washington, DC",4.0,0,-1,-1,-1,-1,-1,-1,-1,4.0,2.0,3.5,3.5,3.0,2023-05-22 02:47:10.760173,yr
312,"$57,500 /yr (est.)",57500.0,IT Support Specialist,1,1,0,"Atelier Ten
4.2","New York, NY",4.2,0,33,201 to 500 Employees,1990,Company - Private,Construction,"Construction, Repair & Maintenance Services",Unknown / Non-Applicable,3.7,3.4,3.8,3.5,3.7,2023-05-22 02:47:15.625897,yr
313,$30.00 /hr (est.),62400.0,Help Desk Specialist level 2,3,1,0,"Mantek Solutions
5.0","Commerce, CA",5.0,0,50,1 to 50 Employees,1973,Company - Private,HR Consulting,Human Resources & Staffing,Unknown / Non-Applicable,4.8,5.0,4.8,5.0,4.8,2023-05-22 02:47:19.436250,hr
315,"$49,222 /yr (est.)",49222.0,Help Desk Analyst Tier 1,0,2,1,"Rackner
5.0","Washington, DC",5.0,0,7,1 to 50 Employees,2016,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,5.0,5.0,5.0,5.0,4.7,2023-05-22 02:47:28.957284,yr
316,"$95,217 /yr (est.)",95217.0,"Software Development Engineer, Test (SDET)",5,1,-1,"Intelsat
4.1","Chicago, IL",4.1,0,19,1001 to 5000 Employees,2004,Company - Public,Telecommunications Services,Telecommunications,Unknown / Non-Applicable,4.0,4.2,4.1,3.9,4.0,2023-05-22 02:47:32.951911,yr
317,"$67,500 /yr (est.)",67500.0,"Associate Engineer, End User Support",0,2,0,"Man Group
4.3","New York, NY",4.3,0,240,1001 to 5000 Employees,1783,Company - Public,Investment & Asset Management,Financial Services,$25 to $100 million (USD),4.0,3.7,4.3,3.9,4.0,2023-05-22 02:47:37.590632,yr
318,"$50,709 /yr (est.)",50709.0,Associate QA Analyst (Remote),0,1,0,"Patterson Companies, Inc.
3.7","Effingham, IL",3.7,0,146,5001 to 10000 Employees,1877,Company - Public,Wholesale,Retail & Wholesale,$5 to $10 billion (USD),3.4,3.5,3.8,3.4,3.6,2023-05-22 02:47:41.391575,yr
320,"$63,473 /yr (est.)",63473.0,Associate Web App Engineer,0,1,0,"Hyperspace Ventures
4.2","Durham, NC",4.2,0,6,1 to 50 Employees,2017,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.5,4.0,4.7,4.5,4.5,2023-05-22 02:48:00.927562,yr
321,$27.50 /hr (est.),57200.0,Help Desk Specialist Level 1,3,1,0,"Mantek Solutions
5.0","Commerce, CA",5.0,0,50,1 to 50 Employees,1973,Company - Private,HR Consulting,Human Resources & Staffing,Unknown / Non-Applicable,4.8,5.0,4.8,5.0,4.8,2023-05-22 02:48:05.043713,hr
322,$22.50 /hr (est.),46800.0,Junior Software Tester,1,2,0,DataGenix Corporation,"Riverside, CA",-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-22 02:48:08.652644,hr
323,"$49,211 /yr (est.)",49211.0,IT Assistant: Level 1,0,1,0,"The City University of New York (CUNY)
3.8","New York, NY",3.8,0,176,10000+ Employees,1847,College / University,Colleges & Universities,Education,$1 to $5 billion (USD),3.3,3.5,3.8,3.3,3.7,2023-05-22 02:48:15.511595,yr
324,"$81,703 /yr (est.)",81703.0,Software Quality Assurance Analyst,3,2,1,"Proton.ai
4.2","Boston, MA",4.2,0,5,1 to 50 Employees,2018,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,3.9,4.4,3.9,3.7,4.1,2023-05-22 02:48:19.412142,yr
326,"$70,000 /yr (est.)",70000.0,IT Desktop Support Analyst,3,1,1,"Sony Pictures Entertainment, Inc.
3.9","Culver City, CA",3.9,0,34,5001 to 10000 Employees,1989,Subsidiary or Business Segment,Film Production,Media & Communication,$5 to $10 billion (USD),3.2,3.6,3.8,3.3,3.8,2023-05-22 02:48:27.585614,yr
327,$27.50 /hr (est.),57200.0,Service Desk IT Support Specialist,3,1,1,"Hanger, Inc.
3.5",Remote,3.5,1,162,5001 to 10000 Employees,1861,Company - Private,Health Care Services & Hospitals,Healthcare,$1 to $5 billion (USD),3.4,3.3,3.5,3.2,3.5,2023-05-22 02:48:31.446984,hr
328,"$46,250 /yr (est.)",46250.0,Service Desk Analyst,2,2,0,"Indigo IT
3.9",Remote,3.9,1,22,51 to 200 Employees,2001,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.9,4.1,4.0,3.8,3.8,2023-05-22 02:48:35.297121,yr
330,"$51,292 /yr (est.)",51292.0,IT Help Desk Technician,0,1,-1,"Brivo
4.4","Bethesda, MD",4.4,0,24,51 to 200 Employees,1999,Company - Private,Enterprise Software & Network Solutions,Information Technology,$25 to $100 million (USD),4.3,4.2,4.5,4.3,4.5,2023-05-22 02:48:46.065202,yr
331,"$49,222 /yr (est.)",49222.0,Help Desk Analyst Tier 1,0,2,1,"Rackner
5.0","Washington, DC",5.0,0,7,1 to 50 Employees,2016,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,5.0,5.0,5.0,5.0,4.7,2023-05-22 02:48:50.579844,yr
334,"$37,500 /yr (est.)",37500.0,Help Desk Analyst (Tier I) Night Shift,0,1,-1,"Spatial Front, Inc.
3.8","Washington, DC",3.8,0,15,201 to 500 Employees,2008,Company - Private,Information Technology Support Services,Information Technology,$25 to $100 million (USD),3.6,3.3,3.6,3.3,3.9,2023-05-22 02:49:05.049455,yr
336,"$101,500 /yr (est.)",101500.0,Software Development Engineer in Test,2,1,-1,"WEX Inc.
3.7",Remote,3.7,1,40,1001 to 5000 Employees,1983,Company - Public,Investment & Asset Management,Financial Services,$1 to $5 billion (USD),3.5,3.4,3.6,3.3,3.8,2023-05-22 02:49:14.077226,yr
337,"$68,284 /yr (est.)",68284.0,Information Technology Generalist 1,0,1,0,"Commonwealth of PA
3.3","Allegheny, PA",3.3,0,235,10000+ Employees,1788,Government,State & Regional Agencies,Government & Public Administration,Unknown / Non-Applicable,3.1,3.5,2.8,2.7,3.4,2023-05-22 02:49:18.405173,yr
338,"$73,500 /yr (est.)",73500.0,Computing Support Analyst 1,0,1,1,"Stanford University
4.3","Redwood City, CA",4.3,0,132,10000+ Employees,1891,College / University,Colleges & Universities,Education,$10+ billion (USD),4.2,3.6,4.1,3.8,3.8,2023-05-22 02:49:22.425631,yr
