,Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
214,"$85,000 /yr (est.)",85000.0,Consultant - Developer I,-1,-1,-1,"Management Science & Innovation, LLC",Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-25 10:01:56.844385,yr
216,"$189,100 /yr (est.)",189100.0,Solutions Consultant,-1,-1,-1,Adobe, CA,4.4,0,41,10000+ Employees,1982,Company - Public,Computer Hardware Development,Information Technology,$5 to $10 billion (USD),4.0,4.4,4.4,3.9,4.3,2023-05-25 10:02:07.364269,yr
217,"$165,600 /yr (est.)",165600.0,AI Business Solutions Consultant,-1,-1,-1,PayPal, CA,3.9,0,25,10000+ Employees,1998,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),3.5,3.9,4.0,3.4,4.0,2023-05-25 10:02:11.161451,yr
218,"$154,500 /yr (est.)",154500.0,Envizi Delivery Consultant,-1,-1,-1,IBM, NY,4.0,0,112,10000+ Employees,1911,Company - Public,Information Technology Support Services,Information Technology,$10+ billion (USD),3.9,3.7,4.0,3.5,4.0,2023-05-25 10:02:15.186446,yr
219,"$111,500 /yr (est.)",111500.0,Microsoft Dynamics 365 Finance and Supply Chain Package Consultant,-1,-1,-1,IBM, GA,4.0,0,112,10000+ Employees,1911,Company - Public,Information Technology Support Services,Information Technology,$10+ billion (USD),3.9,3.7,4.0,3.5,4.0,2023-05-25 10:02:18.809666,yr
221,"$192,000 /yr (est.)",192000.0,"Data, AI & Automation Senior Managing Consultant",-1,-1,-1,IBM, DC,4.0,0,112,10000+ Employees,1911,Company - Public,Information Technology Support Services,Information Technology,$10+ billion (USD),3.9,3.7,4.0,3.5,4.0,2023-05-25 10:02:27.718791,yr
222,"$79,728 /yr (est.)",79728.0,E T Consultant,-1,-1,-1,World Bank Group, DC,4.1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-25 10:02:31.965559,yr
224,"$140,000 /yr (est.)",140000.0,Analytics Strategy Consultant,-1,-1,-1,Aimpoint Digital,Remote,5.0,1,-1,-1,-1,-1,-1,-1,-1,5.0,4.8,4.9,5.0,4.6,2023-05-25 10:02:42.558383,yr
225,"$117,322 /yr (est.)",117322.0,AI Data Science Senior Consultant,-1,-1,-1,Deloitte, VA,4.1,0,173,10000+ Employees,1850,Company - Private,Accounting & Tax,Financial Services,$10+ billion (USD),4.3,3.8,4.0,3.8,3.3,2023-05-25 10:02:46.821846,yr
226,"$180,500 /yr (est.)",180500.0,Oracle Cloud Consultant: Oracle ERP Cloud Financials,-1,-1,-1,IBM, TX,4.0,0,112,10000+ Employees,1911,Company - Public,Information Technology Support Services,Information Technology,$10+ billion (USD),3.9,3.7,4.0,3.5,4.0,2023-05-25 10:02:50.581393,yr
227,"$125,000 /yr (est.)",125000.0,Data Visualization Consultant,-1,-1,-1,"33Floors, LLC", CA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-25 10:02:55.608881,yr
