,Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
0,"$54,377 /yr (est.)",54377.0,"Sr. Analyst, Social Media Marketing",2,1,1,"Restaurant Brands International
3.8", FL,3.8,0,9,1001 to 5000 Employees,2014,Company - Public,Restaurants & Cafes,Restaurants & Food Service,$5 to $10 billion (USD),3.9,3.8,3.8,3.6,3.2,2023-05-24 23:56:47.048112,yr
3,"$62,500 /yr (est.)",62500.0,Creative Marketing Analyst,5,1,-1,"Musely
3.9", CA,3.9,0,-1,-1,-1,-1,-1,-1,-1,4.3,3.5,4.1,3.7,3.9,2023-05-24 23:56:58.222557,yr
4,"$65,147 /yr (est.)",65147.0,Market Research Analyst/Marketing,3,1,1,"LeadVision
2.9", NC,2.9,0,16,1 to 50 Employees,2007,Company - Private,Advertising & Public Relations,Media & Communication,Unknown / Non-Applicable,3.0,3.1,3.3,3.0,3.1,2023-05-24 23:57:00.903057,yr
5,"$70,000 /yr (est.)",70000.0,Marketing Analyst (E-commerce),-1,-1,-1,"Kindred Bravely
4.0",Remote,4.0,1,8,1 to 50 Employees,2015,Company - Private,"Department, Clothing & Shoe Stores",Retail & Wholesale,Unknown / Non-Applicable,4.0,3.7,4.2,3.8,3.9,2023-05-24 23:57:02.765663,yr
6,$125.00 /hr (est.),260000.0,Digital Marketing Analyst (Sales),2,2,-1,"JEMSU
4.2", CO,4.2,0,13,1 to 50 Employees,2010,Company - Private,Advertising & Public Relations,Media & Communication,$1 to $5 billion (USD),4.0,3.5,4.4,3.9,4.3,2023-05-24 23:57:04.558426,hr
7,"$54,070 /yr (est.)",54070.0,Social Media Response Analyst,0,1,-1,"Interactive Brokers
3.7", CT,3.7,0,-1,-1,-1,-1,-1,-1,-1,3.4,4.0,3.5,3.3,3.6,2023-05-24 23:57:06.277128,yr
8,"$67,500 /yr (est.)",67500.0,Marketing Analyst,2,1,1,"Youtech
3.6", IL,3.6,0,11,1 to 50 Employees,2012,Company - Private,Advertising & Public Relations,Media & Communication,Unknown / Non-Applicable,3.9,3.6,4.1,4.0,4.0,2023-05-24 23:57:09.042662,yr
9,"$74,469 /yr (est.)",74469.0,"Senior Analyst, Social Media",2,1,1,"XPO
3.6", CT,3.6,0,12,10000+ Employees,2011,Company - Public,Shipping & Trucking,Transportation & Logistics,$5 to $10 billion (USD),3.5,3.6,3.4,3.3,3.2,2023-05-24 23:57:13.186581,yr
10,"$6,317 /mo (est.)",75804.0,Communications & Marketing Analyst,0,1,0,"Board of Governors California Community Colleges Chancellor's Office
4.6", CA,4.6,0,-1,-1,-1,-1,-1,-1,-1,4.2,4.3,4.7,4.2,4.0,2023-05-24 23:57:14.858808,mo
13,"$100,000 /yr (est.)",100000.0,Sr. Marketing Data Analyst - Remote,5,1,1,"Designit
4.0", WA,4.0,0,32,501 to 1000 Employees,1991,Company - Private,Business Consulting,Management & Consulting,$100 to $500 million (USD),3.8,3.3,4.2,3.8,4.0,2023-05-24 23:57:26.678305,yr
14,"$51,293 /yr (est.)",51293.0,Marketing Analyst I,2,1,-1,"Sigma
4.0", AZ,4.0,0,-1,-1,-1,-1,-1,-1,-1,3.8,4.1,3.9,3.9,3.6,2023-05-24 23:57:28.577772,yr
15,"$60,039 /yr (est.)",60039.0,Digital Marketing Analyst,0,2,1,"C Squared Social
3.7", ID,3.7,0,11,51 to 200 Employees,2012,Company - Private,Advertising & Public Relations,Media & Communication,Unknown / Non-Applicable,3.3,3.1,3.9,3.8,4.0,2023-05-24 23:57:31.639429,yr
16,$21.97 /hr (est.),45697.6,Marketing Coordinator/Management Analyst II,0,1,1,"Goodwill Industries Of Delaware & D
3.3", DE,3.3,0,66,51 to 200 Employees,1957,Nonprofit Organization,Civic & Social Services,Nonprofit & NGO,$5 to $25 million (USD),3.2,3.0,3.2,2.9,3.2,2023-05-24 23:57:33.487405,hr
18,"$73,906 /yr (est.)",73906.0,DIGITAL MARKETING ANALYST (DMA),0,1,-1,"Synapse SEM
4.0", MA,4.0,0,-1,-1,-1,-1,-1,-1,-1,3.0,4.0,5.0,5.0,3.0,2023-05-24 23:57:38.398622,yr
19,"$59,319 /yr (est.)",59319.0,Business Operations and Marketing Analyst,0,1,-1,"VPSI
2.8", CA,2.8,0,26,51 to 200 Employees,1997,Company - Private,Business Consulting,Management & Consulting,$5 to $25 million (USD),2.7,2.8,2.6,2.3,3.9,2023-05-24 23:57:41.027359,yr
21,"$65,490 /yr (est.)",65490.0,Digital Marketing Analyst,3,2,1,The Search Guru, OH,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 23:57:46.314135,yr
22,"$56,833 /yr (est.)",56833.0,Inquisitive and Creative Marketing Analyst,0,2,-1,"GMG Agency
5.0", TX,5.0,0,-1,-1,-1,-1,-1,-1,-1,5.0,5.0,5.0,5.0,5.0,2023-05-24 23:57:51.062760,yr
23,"$77,766 /yr (est.)",77766.0,"Analyst, Client Development & Marketing",0,1,1,"Strategic Investment Group
3.0", VA,3.0,0,36,51 to 200 Employees,1987,Company - Private,Investment & Asset Management,Financial Services,Unknown / Non-Applicable,3.0,3.4,3.0,3.1,3.9,2023-05-24 23:57:53.937947,yr
24,"$70,000 /yr (est.)",70000.0,"Analyst, Digital Marketing",3,2,1,"Warner Music Group
3.7", CA,3.7,0,20,1001 to 5000 Employees,2003,Company - Public,Broadcast Media,Media & Communication,$1 to $5 billion (USD),3.2,3.3,3.8,3.2,3.5,2023-05-24 23:57:56.062518,yr
25,"$52,494 /yr (est.)",52494.0,Junior Marketing Analyst,2,1,0,"Freshly Picked
2.9", UT,2.9,0,14,Unknown,2009,Company - Private,"Department, Clothing & Shoe Stores",Retail & Wholesale,Unknown / Non-Applicable,2.9,2.8,2.8,2.6,3.6,2023-05-24 23:57:57.965825,yr
27,"$60,248 /yr (est.)",60248.0,Digital Marketing Analyst,3,1,1,"CGR CREATIVE
5.0", NC,5.0,0,21,1 to 50 Employees,2002,Company - Private,Advertising & Public Relations,Media & Communication,Less than $1 million (USD),-1,-1,-1,-1,-1,2023-05-24 23:58:05.456053,yr
28,"$80,660 /yr (est.)",80660.0,Senior Marketing Insights Analyst,5,1,1,"HCA Healthcare
3.3", TN,3.3,0,55,10000+ Employees,1968,Company - Public,Health Care Services & Hospitals,Healthcare,$10+ billion (USD),3.5,3.2,3.3,3.0,3.2,2023-05-24 23:58:08.262854,yr
29,"$78,816 /yr (est.)",78816.0,Email Marketing Data Analyst,3,1,-1,Xcel Agency, CA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 23:58:10.276852,yr
31,"$70,362 /yr (est.)",70362.0,Digital Marketing Business Analyst,0,1,1,"Sandhills Global, Inc.
3.1", NE,3.1,0,45,1001 to 5000 Employees,1978,Company - Private,Enterprise Software & Network Solutions,Information Technology,$25 to $100 million (USD),2.9,3.1,2.3,2.7,3.1,2023-05-24 23:58:31.433170,yr
32,"$41,989 /yr (est.)",41989.0,Merchandising Replenishing Analyst/Marketing,0,1,-1,"C-A-L Ranch Stores
3.8", ID,3.8,0,-1,-1,-1,-1,-1,-1,-1,3.1,2.9,3.9,3.5,3.4,2023-05-24 23:58:35.480032,yr
33,"$64,583 /yr (est.)",64583.0,Sales and Marketing Analyst,0,1,-1,"North Mill Equipment Finance
4.7", CA,4.7,0,-1,-1,-1,-1,-1,-1,-1,4.9,4.4,4.4,4.5,4.4,2023-05-24 23:58:38.564980,yr
34,$25.00 /hr (est.),52000.0,MARKETING ANALYST (part time job 20h/week),2,2,-1,Mayo Company, TX,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 23:58:41.408383,hr
35,"$58,194 /yr (est.)",58194.0,Marketing Analyst,-1,-1,-1,-1, TX,2.8,0,-1,-1,-1,-1,-1,-1,-1,2.4,2.9,2.4,2.5,2.2,2023-05-24 23:58:46.076618,yr
37,"$63,091 /yr (est.)",63091.0,Digital Marketing Analyst,-1,-1,-1,-1, PA,4.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 23:58:55.931366,yr
38,"$95,000 /yr (est.)",95000.0,Marketing Analyst,-1,-1,-1,-1, WI,3.9,0,36,51 to 200 Employees,1987,Company - Private,Investment & Asset Management,Financial Services,Unknown / Non-Applicable,3.6,4.0,3.9,3.9,3.6,2023-05-24 23:59:00.924957,yr
39,$25.00 /hr (est.),52000.0,Marketing Research Analyst,-1,-1,-1,"Lee's Sandwiches
3.4", CA,3.4,0,40,201 to 500 Employees,1983,Company - Private,Restaurants & Cafes,Restaurants & Food Service,Unknown / Non-Applicable,2.3,2.3,2.7,2.6,2.7,2023-05-24 23:59:03.978275,hr
40,"$52,533 /yr (est.)",52533.0,Communications & Marketing Analyst,0,1,1,"Augusta University
3.6", GA,3.6,0,18,51 to 200 Employees,2005,College / University,Colleges & Universities,Education,$5 to $25 million (USD),3.2,2.9,3.7,3.3,3.9,2023-05-24 23:59:06.952998,yr
41,"$80,000 /yr (est.)",80000.0,Digital Marketing Producer II (Analyst),-1,-1,-1,"Columbia Credit Union
3.6", WA,3.6,0,71,201 to 500 Employees,1952,Nonprofit Organization,Banking & Lending,Financial Services,$5 to $25 million (USD),3.2,3.7,3.6,3.4,3.3,2023-05-24 23:59:09.044029,yr
42,"$84,000 /yr (est.)",84000.0,Business Analyst-Marketing Support,-1,-1,-1,"Stanford Federal Credit Union
3.4", CA,3.4,0,64,201 to 500 Employees,1959,Nonprofit Organization,Banking & Lending,Financial Services,$1 to $5 billion (USD),3.5,3.9,3.6,3.3,3.5,2023-05-24 23:59:11.610001,yr
43,"$73,257 /yr (est.)",73257.0,"Lead Analyst, Digital Content Marketing - Dreyfus Mellon Investment Mgmt",-1,-1,-1,"BNY Mellon
3.6", MA,3.6,0,239,10000+ Employees,1784,Company - Public,Investment & Asset Management,Financial Services,$10+ billion (USD),3.5,3.4,3.7,3.2,3.6,2023-05-24 23:59:14.159942,yr
44,"$50,000 /yr (est.)",50000.0,Digital Marketing Analyst,-1,-1,-1,"SHR Talent
4.4", TN,4.4,0,-1,-1,-1,-1,-1,-1,-1,4.1,3.8,4.4,4.4,4.8,2023-05-24 23:59:16.242097,yr
